Course_ID,Course_Name,Category,Subcategory,Language,Instructor,Duration_Hours,Views,Ratings,Number_of_Reviews,Skills,Subtitles,Course_Level,Course_Price,Enrollment,Course_Date
CRS10838,Complete Business Strategy Bootcamp,Business,Business Strategy,Japanese,Yusuf Ali,4.0,7030,4.1,246.0,"Tableau, Scrum",yes,Intermediate,49.99,1633,20/03/2024
CRS10163,Instruments: Zero to Hero,Music,Instruments,ENGLISH,John Kumar,13.1,1216,4.1,59.0,"Cybersecurity Basics, Networking, After Effects, Machine Learning",No,All Levels,9.99,145,2025/01/29
CRS10614,Content Marketing: Zero to Hero,MARKETING,Content Marketing,Spanish,David Novak,3.7,5050,4.5,180.0,Git,yes,Beginner,,338,02/12/2024
CRS10153,Mastering Leadership in 2025,Personal Development,Leadership,German,Priya Petrov,6.3,3082,4.6,163.0,"Networking, Data Visualization, Piano",No,Beginner,19.99,674,23/02/2025
CRS10597,Productivity for Beginners,Personal Development,Productivity,french,Sofia Johnson,9.3,24087,4.2,986.0,"Scrum, Unity, Data Visualization, Node.js, Unreal Engine",Yes,All Levels,49.99,3185,01-26-2023
CRS10708,Social Media Marketing Crash Course,Marketing,Social Media Marketing,German,  Isabella Diaz  ,4.4,5647,4.8,78.0,SQL,Yes,Beginner,12.99,1361,2024-01-16
CRS10659,The Ultimate Instruments Course,Music,Instruments,Japanese,Kenji Kim,3.3,14490,4.8,495.0,"Power BI, Music Theory, Excel",Yes,Beginner,19.99,1936,16/01/2026
CRS10112,3D & Animation for Beginners,DESIGN,3D & Animation,Mandarin,Sofia Kumar,9.0,353,3.9,20.0,"After Effects, Networking, Scrum",Yes,Advanced,9.99,61,2023/10/14
CRS10227,Advanced Graphic Design Masterclass,Design,Graphic Design,French,wanjiru brown,2.1,4518,3.8,205.0,"Cybersecurity Basics, Python",Yes,All Levels,9.99,322,11-24-2025
CRS10603,Practical UX/UI Design Projects,Design,UX/UI Design,french,JOHN SHARMA,3.1,9258,4.0,120.0,"Unreal Engine, Agile",,Intermediate,49.99,705,2025-10-21
CRS10104,Mobile Development: Zero to Hero,Development,Mobile Development,English,Yusuf Johnson,5.6,1486,4.2,24.0,Cybersecurity Basics,Yes,All Levels,9.99,93,2023/10/05
CRS10422,UX/UI Design Crash Course,Design,UX/UI Design,japanese,  Michael Sharma  ,4.1,2571,4.6,147.0,"Power BI, Node.js",,Intermediate,9.99,427,07/07/2023
CRS10420,Music Production for Beginners,Music,Music Production,Japanese,  Aarav Patel  ,,309,4.7,15.0,Copywriting,Yes,All Levels,12.99,30,2023-06-12
CRS10587,Advanced Web Development Masterclass,development, Web Development ,Spanish,ahmed brown,5.5,102695,4.4,3821.0,"Azure, Copywriting",Yes,Intermediate,12.99,10787,2024/02/21
CRS10120,UX/UI Design Crash Course,Design,UX/UI DESIGN,Espanol,liam kumar,3.6,6758,3.8,316.0,"Data Visualization, Copywriting, Cybersecurity Basics",no,Advanced,19.99,1600,2024/05/20
CRS10054,Instruments for Beginners,Music,Instruments,ENGLISH,Sofia Khan,17.8,3005,4.1,34.0,"Kubernetes, Unity, Figma, Negotiation, C++",no,Beginner,19.99,502,24/10/2023
CRS10152,Advanced Project Management Masterclass,Business,Project Management,Hindi,Carlos Diaz,7.4,5562,4.6,65.0,"React, Excel, Scrum",Yes,All Levels,34.99,1053,2025-10-13
CRS10404,Music Production Crash Course,Music,Music Production,Mandarin,Grace Rossi.,3.3,2155,3.6,102.0,"Figma, After Effects, Tableau, Financial Modeling",N,Advanced,59.99,311,2025-11-16
CRS10818,The Ultimate Productivity Course,Personal Development,Productivity,Japanese,Lucia Zhang,7.1,1650,4.1,37.0,"Tableau, Music Theory",yes,Intermediate,0.0,209,10-12-2023
CRS10208,Mastering 3D & Animation in 2025,Design,3D & Animation,Arabic,John Brown,4.9,39514,4.4,2110.0,"HTML/CSS, AWS",no,Intermediate,49.99,3602,23/11/2023
CRS10732,Advanced Entrepreneurship Masterclass,Business,Entrepreneurship,Spanish,Daniel Ali,5.6,8090,4.3,366.0,"C++, Guitar",,Intermediate,0.0,812,28/10/2024
CRS10665,The Ultimate Design Tools Course,Design,DESIGN TOOLS,Arabic,Ahmed Petrov,8.2,4.6k,3.9,190.0,"Docker, Kubernetes, Public Speaking, Excel, 3D Modeling",Yes,Intermediate,24.99,737,28/05/2024
CRS10009,Complete UX/UI Design Bootcamp,Design,UX/UI Design,Hindi,  Priya Patel  ,8.6,4858,3.9,114.0,"Tableau, Video Editing, Photoshop",Yes,All Levels,12.99,1048,09/01/2026
CRS10786,Cybersecurity for Beginners,IT & Software,Cybersecurity,Portuguese,Priya Nguyen,7.6,226,4.1,5.0,"Statistics, Excel, Piano, Node.js, Cybersecurity Basics",,Intermediate,12.99,54,2025/04/20
CRS10037,Advanced UX/UI Design Masterclass,design,UX/UI Design,hindi,isabella johnson,3.0,6841,4.3,399.0,"Cybersecurity Basics, Google Ads, Excel, Figma, Scrum",Yes,Intermediate,19.99,1660,2024/02/10
CRS10453,IT Certifications for Beginners,IT & Software,IT Certifications,spanish,Noah Nguyen,4.2,3879,4.9,90.0,"AWS, Accounting, React, Negotiation",N,Intermediate,59.99,205,08-30-2023
CRS10254,Advanced UX/UI Design Masterclass,Design,UX/UI Design,,Anastasia Khan,7.4,"14,908",4.5,466.0,"Unity, Music Theory, Excel, After Effects",Yes,Advanced,12.99,1135,2024-07-09
CRS10304,Practical Leadership Projects,Personal Development,Leadership,French,Emily Khan,6.2,19225,4.2,626.0,"Networking, Azure, AWS, Excel",Yes,Advanced,19.99,4748,2024/03/05
CRS10651,Mastering Photography Basics in 2025,Photography & Video,Photography Basics,English,  Isabella Diaz  ,10.6,13867,3.2,155.0,"Tableau, Financial Modeling",Yes,Advanced,79.99,1623,2024-05-31
CRS10572,Advanced Entrepreneurship Masterclass,Business,Entrepreneurship,French,Isabella Ali,10.5,978,4.0,14.0,"Unreal Engine, AWS, Tableau, Financial Modeling",No,Intermediate,24.99,118,29/01/2023
CRS10693,The Ultimate Videography Course,PHOTOGRAPHY & VIDEO,Videography,Mandarin,Michael Kim,9.9,2536,3.8,149.0,Video Editing,Yes,Intermediate,49.99,253,2023-05-11
CRS10629,SEO Crash Course,Marketing,SEO,Spanish,Fatima Novak,2.9,723,4.2,21.0,"Accounting, React",no,Beginner,49.99,131,02-22-2024
CRS10263,Practical Network & Security Projects, IT & Software ,Network & Security,Hindi,Emily Garcia,8.9,8676,4.0,308.0,"Java, Deep Learning, Data Visualization, Public Speaking, Agile",Yes,All Levels,79.99,1614,2024/02/18
CRS10298,Mastering Social Media Marketing in 2025,marketing,social media marketing,japanese,Sara Fernandez.,7.5,4449,4.0,78.0,Node.js,yes,All Levels,0.0,422,15/06/2025
CRS10415,Practical Instruments Projects, Music ,INSTRUMENTS,German,Fatima Sharma,14.2,1957,,35.0,Guitar,yes,Intermediate,0.0,319,01-23-2023
CRS10151,Practical Programming Languages Projects,Development,Programming Languages,Japanese,Sofia Zhang,6.2,14097,4.5,316.0,"React, Python",Yes,Intermediate,9.99,2084,2024/02/10
CRS10686,Advanced Cybersecurity Masterclass,It & Software,Cybersecurity,french,Olga Silva,4.7,19404,4.3,566.0,Financial Modeling,,Beginner,24.99,1623,09-03-2025
CRS10769,Mastering Video Editing in 2025,Photography & Video,VIDEO EDITING,English,Thomas Smith,3.0,18122,4.2,388.0,"Data Visualization, React",N,Intermediate,19.99,1117,26/07/2024
CRS10551,Practical Finance Projects,Business,Finance,Mandarin,Maria Costa,4.1,3438,4.0,177.0,"Unreal Engine, Figma, Agile, Data Visualization",Yes,Intermediate,59.99,815,2024/05/16
CRS10489,Advanced Programming Languages Masterclass,Development,Programming Languages,German,  John Khan  ,4.2,714,4.5,14.0,"Agile, Data Visualization, Music Theory",Yes,Advanced,9.99,85,2023-04-21
CRS10148,Cybersecurity: Zero to Hero,IT & Software, Cybersecurity ,English,Hiro Novak,5.7,36689,3.7,1869.0,"Machine Learning, Unity, JavaScript, Video Editing",Yes,All Levels,0.0,7700,2023/05/08
CRS10147,Complete UX/UI Design Bootcamp,Design,UX/UI Design,mandarin,Michael Weber,2.3,14245,4.0,218.0,Statistics,Y,Advanced,0.0,926,25/02/2024
CRS10630,Complete SEO Bootcamp,Marketing,Seo,Eng,Priya Chen,9.6,2594,4.4,131.0,Guitar,,Intermediate,9.99,617,2023-07-25
CRS10842,IT Certifications for Beginners,IT & Software,IT Certifications,Spanish,Wei Nguyen,5.2,11180,4.4,206.0,Piano,Yes,Beginner,0.0,2724,2024/06/27
CRS10645,Practical Leadership Projects,Personal Development,Leadership,hindi,david kim,5.5,1327,4.1,38.0,"Public Speaking, HTML/CSS, Networking, Node.js",Yes,All Levels,12.99,79,2024/06/26
CRS10349,Programming Languages Crash Course,Development,Programming Languages,german,fatima ito,4.0,6.7k,3.9,182.0,"Scrum, Networking, React, Figma",yes,Intermediate,19.99,1315,2024/08/12
CRS10464,Practical Career Development Projects,Personal Development,Career Development,Hindi,John Kumar,6.5,1390,4.3,39.0,"SQL, AWS, Unreal Engine, SEO, Java",Yes,Beginner,12.99,325,2025/03/25
CRS10326,UX/UI Design: Zero to Hero,DESIGN,UX/UI Design,Mandarin,  Neha Zhang  ,3.3,13287,4.6,207.0,"Excel, Docker, JavaScript, Video Editing",No,All Levels,0.0,2534,2024-06-02
CRS10187,3D & Animation: Zero to Hero,Design,3D & Animation,Mandarin,Sofia Kumar,9.8,2446,3.3,97.0,"C++, Piano, HTML/CSS, Power BI",Yes,Intermediate,59.99,264,2025/08/19
CRS10124,Entrepreneurship for Beginners,Business,Entrepreneurship,Portuguese,Rahul Diaz,2.6,1064,3.7,34.0,"Git, JavaScript, Python",Yes,Intermediate,59.99,83,28/11/2025
CRS10739,The Ultimate Network & Security Course,IT & Software,Network & Security,Arabic,michael mueller,7.7,17870,4.4,,"Machine Learning, HTML/CSS",No,All Levels,12.99,2449,2023-03-27
CRS10609,Career Development Crash Course,Personal Development,Career Development,Arabic,Wanjiru Novak,6.6,417,4.3,18.0,"Python, Tableau, Negotiation, Figma",Yes,Intermediate,9.99,77,2024-07-23
CRS10144,Practical Business Strategy Projects,BUSINESS,Business Strategy,Japanese,grace ito,7.7,1992,3.7,58.0,3D Modeling,yes,Beginner,12.99,214,2025-11-08
CRS10829,Finance Crash Course,Business,Finance,Arabic,Priya Sharma,7.8,9354,4.2,253.0,"JavaScript, Google Ads",,Beginner,0.0,1490,25/12/2024
CRS10198,The Ultimate Productivity Course,Personal Development,Productivity,Japanese,Noah Johnson,6.0,3673,4.1,42.0,"Guitar, Deep Learning, Machine Learning, Financial Modeling, Figma",N,Advanced,24.99,372,01-08-2025
CRS10610,Complete Music Theory Bootcamp,Music,music theory,Japanese,Anastasia Fernandez,6.3,0.9k,4.0,39.0,Negotiation,No,Advanced,59.99,161,2025-12-31
CRS10280,Videography Crash Course,PHOTOGRAPHY & VIDEO,Videography,French,Isabella Garcia,3.4,1865,4.0,85.0,"Kubernetes, Unity, Git",no,All Levels,79.99,423,01/12/2024
CRS10294,Mastering Data Science in 2025,IT & Software,Data Science,German,Michael Ali,5.1,7835,4.2,382.0,"Public Speaking, After Effects, AWS, Tableau",Yes,Beginner,34.99,494,03-06-2025
CRS10401,The Ultimate Design Tools Course,DESIGN,Design Tools,Portuguese,Michael Patel,8.3,7715,4.7,276.0,"Docker, Guitar, Google Ads, C++, Public Speaking",Yes,Advanced,9.99,922,2025/11/06
CRS10123,Practical Videography Projects,Photography & Video,Videography,Spanish,Sofia Mueller,5.4,991,3.6,36.0,"Tableau, Agile, Unreal Engine, Cybersecurity Basics",No,All Levels,59.99,231,03-17-2023
CRS10184,Advanced Design Tools Masterclass,Design,Design Tools,German,Emily Garcia,8.2,17362,4.8,591.0,"Public Speaking, Git, React",Yes,Beginner,0.0,1275,11/10/2023
CRS10203,Advanced Social Media Marketing Masterclass,Marketing,Social Media Marketing,Portuguese,Aarav Costa,,4499,4.8,100.0,Python,No,All Levels,59.99,1008,2026-01-26
CRS10439,Practical Sales Projects,Business,Sales,French,  Yusuf Brown  ,5.8,9236,4.5,431.0,"Kubernetes, Figma",yes,Beginner,9.99,1171,2025/09/25
CRS10247,Practical SEO Projects, Marketing , SEO ,Arabic,  Aarav Chen  ,8.0,8349,3.9,227.0,Music Theory,Yes,Advanced,0.0,2046,07/09/2024
CRS10416,Complete Design Tools Bootcamp,Design,DESIGN TOOLS,Japanese,Yusuf Singh,10.7,2851,4.3,29.0,"Agile, Power BI, Unreal Engine",Yes,All Levels,12.99,346,05-26-2024
CRS10768,Career Development Crash Course,Personal Development,Career Development,Mandarin,Sara Mueller,4.9,14315,4.0,684.0,"Kubernetes, Statistics",No,Intermediate,49.99,1843,09-28-2025
CRS10130,Mastering Programming Languages in 2025,Development,Programming Languages,French,Isabella Novak,4.8,3743,4.2,88.0,"Data Visualization, Agile, Networking, AWS",Yes,Beginner,12.99,669,2024-08-21
CRS10638,Practical Video Editing Projects,Photography & Video,video editing,portuguese,Aarav Johnson.,3.6,6390,4.4,278.0,"Kubernetes, HTML/CSS, Unreal Engine",,Beginner,34.99,934,15/10/2023
CRS10403,Content Marketing Crash Course,Marketing,Content Marketing,Spanish,Maria Mueller,6.4,"6,051",3.4,152.0,Google Ads,No,Advanced,12.99,382,2023/03/26
CRS10698,Mastering Photography Basics in 2025,PHOTOGRAPHY & VIDEO,Photography Basics,Hindi,ANASTASIA FERNANDEZ,4.6,1374,4.5,22.0,"Kubernetes, Unity, Copywriting",No,Beginner,99.99,87,04-15-2024
CRS10671,Advanced Video Editing Masterclass,Photography & Video,video editing,French,Grace Zhang,11.0,1951,4.8,97.0,"Data Visualization, Power BI, Docker, Kubernetes, Negotiation",No,Intermediate,99.99,461,2025/02/26
CRS10790,Mastering Digital Marketing in 2025,Marketing,Digital Marketing,Mandarin,Anastasia Singh,4.8,1021,4.5,37.0,"Google Ads, Docker",,Beginner,99.99,192,2023/06/23
CRS10220,Advanced Data Science Masterclass,IT & Software,Data Science,Mandarin,Kenji Brown,3.2,489,3.8,6.0,Machine Learning,No,Advanced,24.99,83,20/07/2024
CRS10642,SEO: Zero to Hero,MARKETING,SEO,Eng,Sofia Ito,4.2,7.7k,4.8,237.0,"JavaScript, Networking, Piano",No,All Levels,79.99,1867,2025/11/28
CRS10792,Social Media Marketing for Beginners,Marketing,Social Media Marketing,french,Carlos Novak.,4.1,22434,4.2,767.0,Deep Learning,yes,Intermediate,0.0,4684,2023-07-04
CRS10656,The Ultimate Finance Course,Business,finance,Spanish,yusuf reddy,2.0,16953,3.9,525.0,"SQL, HTML/CSS, Excel, Guitar",N,Beginner,19.99,2808,2024-08-19
CRS10795,Mobile Development Crash Course,Development,MOBILE DEVELOPMENT,Portuguese,Yusuf Kumar.,10.2,7102,4.7,278.0,"React, Data Visualization, Python, HTML/CSS, Kubernetes",No,Advanced,9.99,1374,2023-04-29
CRS10625,Leadership for Beginners,Personal Development,Leadership,french,Liam Patel,2.5,2732,3.5,151.0,"SQL, Java, Agile",Yes,All Levels,0.0,148,28/06/2025
CRS10733,Complete Database Design Bootcamp,Development, Database Design ,Mandarin,Grace Khan,9.6,4219,4.2,42.0,"Accounting, 3D Modeling, SEO, Scrum, Photoshop",No,Beginner,12.99,244,2023-11-28
CRS10669,Mastering Cybersecurity in 2025,It & Software,Cybersecurity,Mandarin,Hiro Garcia,3.6,1618,3.7,65.0,"C++, Excel, Scrum",No,Intermediate,34.99,107,09-14-2023
CRS10387,Career Development for Beginners,Personal Development,Career Development,Arabic,David Sharma,2.5,1307,4.7,71.0,Unreal Engine,No,Beginner,99.99,178,2023/12/22
CRS10841,Music Theory: Zero to Hero,Music, Music Theory ,Spanish,Elena Ito,3.3,545,4.4,12.0,"Agile, Tableau",Yes,Advanced,12.99,124,2025/08/17
CRS10510,Advanced Graphic Design Masterclass,Design,GRAPHIC DESIGN,German,Maria Costa,7.6,863,4.2,31.0,"Tableau, Networking",Yes,Beginner,99.99,79,2024/03/18
CRS10268,Business Strategy: Zero to Hero,Business,Business Strategy,German,Emily Weber,4.0,12282,4.9,582.0,"Music Theory, Kubernetes, HTML/CSS, Power BI",Yes,Beginner,49.99,2608,2024/08/11
CRS10713,Complete Network & Security Bootcamp,IT & Software,Network & Security,german,Wanjiru Singh,3.5,5824,4.1,138.0,"React, JavaScript, AWS, Java",Yes,Beginner,49.99,1404,10-13-2025
CRS10442,Photography Basics Crash Course,PHOTOGRAPHY & VIDEO,Photography Basics,French,Kenji Kumar,6.0,282,4.7,4.0,"Statistics, Machine Learning",no,All Levels,19.99,62,06-30-2025
CRS10497,Advanced Videography Masterclass,photography & video,Videography,japanese,  Carlos Johnson  ,3.2,3070,4.7,59.0,"C++, SQL, HTML/CSS, Guitar, Machine Learning",No,Beginner,9.99,200,07-18-2025
CRS10113,Complete Entrepreneurship Bootcamp,Business, Entrepreneurship ,Mandarin,john weber,6.8,6423,4.1,263.0,"Accounting, Power BI, HTML/CSS, Node.js",yes,All Levels,99.99,1006,2025-09-26
CRS10233,Advanced Videography Masterclass,Photography & Video,Videography,Portuguese,Sofia Johnson,2.7,2461,4.2,27.0,"C++, Copywriting, Python",Yes,Intermediate,24.99,439,2024/08/10
CRS10754,3D & Animation Crash Course, Design ,3D & Animation,German,Priya Patel,2.9,177,3.9,9.0,"Python, Git, Power BI, Tableau",no,Advanced,59.99,10,2026/01/24
CRS10608,Advanced IT Certifications Masterclass,IT & Software,IT Certifications,Mandarin,Aarav Fernandez,5.8,4325,4.6,74.0,After Effects,No,All Levels,49.99,834,12-15-2023
CRS10374,SEO: Zero to Hero,Marketing,SEO,English,Emily Ali.,10.3,2322,,47.0,"Negotiation, Photoshop, Unity, 3D Modeling",yes,Intermediate,24.99,560,09-04-2024
CRS10850,The Ultimate Career Development Course,Personal Development,Career Development,Mandarin,Carlos Sharma.,7.1,6121,4.2,340.0,"SQL, C++",,Beginner,34.99,1081,09-10-2023
CRS10234,Advanced Music Production Masterclass,MUSIC,Music Production,English,Neha Kim,9.6,"27,467",4.9,956.0,"Accounting, Docker, Data Visualization, Piano, Git",No,Intermediate,99.99,6799,2025/03/09
CRS10683,Mastering SEO in 2025,Marketing,SEO,Hin,  Maria Chen  ,4.7,2077,4.2,89.0,"Machine Learning, Agile, Python, Public Speaking",No,Advanced,99.99,416,05-15-2023
CRS10318,Advanced UX/UI Design Masterclass,Design,UX/UI Design,french,Sara Singh,7.3,3918,4.4,102.0,"Docker, Networking, Public Speaking, Unreal Engine",No,Beginner,99.99,733,2025/01/09
CRS10649,Mastering Design Tools in 2025,design,Design Tools,Japanese,Michael Ito,4.5,3163,3.6,88.0,"Accounting, After Effects, Git",No,Intermediate,24.99,784,01-11-2026
CRS10411,Advanced Instruments Masterclass,Music,Instruments,French,Sara Ali.,1.4,247798,4.2,5069.0,"Tableau, Deep Learning, Unreal Engine, Photoshop",No,All Levels,49.99,14866,2025-08-05
CRS10778,Network & Security Crash Course,it & software,Network & Security,English,Isabella Garcia,4.9,3989,4.2,85.0,Machine Learning,,Intermediate,0.0,332,2023/11/11
CRS10359,Network & Security: Zero to Hero,IT & Software,Network & Security,German,John Kumar,4.8,11260,4.2,452.0,"Photoshop, Music Theory, Git",Yes,Beginner,59.99,2424,2023-06-06
CRS10259,Advanced Video Editing Masterclass,PHOTOGRAPHY & VIDEO,Video Editing,Arabic,Thomas Diaz,15.8,1853,3.9,86.0,"JavaScript, Java",Yes,Advanced,79.99,269,17/04/2024
CRS10628,Complete Video Editing Bootcamp,photography & video,Video Editing,German,  Hiro Rossi  ,3.2,3290,3.4,59.0,"3D Modeling, Python",Yes,Intermediate,9.99,597,2025-08-20
CRS10633,Advanced Music Theory Masterclass,Music,Music Theory,Espanol,Sara Khan,16.5,8944,3.6,448.0,Statistics,No,Intermediate,9.99,1413,30/01/2023
CRS10283,Complete Game Development Bootcamp,Development,Game Development,English,thomas nguyen,3.5,30723,5.0,1168.0,Photoshop,No,All Levels,99.99,5244,2024/10/13
CRS10377,The Ultimate Mobile Development Course,Development,mobile development,,olga zhang,5.7,2135,3.6,28.0,Music Theory,,Advanced,19.99,255,02-05-2025
CRS10385,Mastering Cybersecurity in 2025,IT & Software, Cybersecurity ,French,Olga Costa,3.9,96686,4.0,2301.0,"Google Ads, AWS, Python, Power BI, Cybersecurity Basics",Yes,Advanced,99.99,18505,02-17-2025
CRS10225,Data Science Crash Course,IT & Software,Data Science,Arabic,Priya Novak,7.9,1763,3.9,88.0,"Scrum, React",yes,All Levels,24.99,278,2023-01-18
CRS10824,Advanced Career Development Masterclass,Personal Development,Career Development,Spanish,Kenji Ali,4.0,"4,294",3.5,57.0,"HTML/CSS, Google Ads, Azure",No,Intermediate,99.99,1049,12-26-2025
CRS10709,Video Editing Crash Course,Photography & Video,Video Editing,,Aisha Rossi,8.0,1917,4.9,108.0,"HTML/CSS, Unity, Cybersecurity Basics, Node.js",No,Beginner,99.99,444,2025-10-03
CRS10473,The Ultimate Network & Security Course,IT & Software,Network & Security,Spanish,Wei Singh,5.4,7502,4.6,403.0,"Financial Modeling, JavaScript, SEO",N,Advanced,19.99,528,2023-06-06
CRS10348,Mastering Cybersecurity in 2025,IT & Software,Cybersecurity,Portuguese,Carlos Johnson,2.9,5894,3.6,202.0,"3D Modeling, Figma, SQL, Piano",No,Intermediate,0.0,975,05/08/2025
CRS10506,Complete Digital Marketing Bootcamp,Marketing,Digital Marketing,arabic,Priya Costa,3.2,3537,4.8,135.0,Tableau,No,All Levels,19.99,398,07-16-2024
CRS10640,Advanced Web Development Masterclass,Development,Web Development,japanese,Sofia Singh,12.5,1359,4.1,43.0,"HTML/CSS, Scrum, C++, Tableau, Negotiation",Y,Beginner,34.99,81,2024-06-07
CRS10040,The Ultimate Business Strategy Course,Business,Business Strategy,Mandarin,Wanjiru Garcia,6.0,1258,4.6,56.0,"Deep Learning, Piano, Excel",No,Advanced,19.99,153,2024-10-24
CRS10804,Complete Programming Languages Bootcamp,Development,Programming Languages,Japanese,kenji diaz,3.9,1929,,54.0,Agile,Yes,Intermediate,19.99,247,12/04/2024
CRS10825,UX/UI Design: Zero to Hero,design,UX/UI Design,Portuguese,Liam Johnson,4.8,350,4.7,16.0,"Guitar, Negotiation",yes,All Levels,9.99,36,2024/12/04
CRS10620,Complete SEO Bootcamp, Marketing ,SEO,Spanish,John Weber,10.2,45908,3.9,2410.0,"Agile, Kubernetes, Azure",Yes,Intermediate,49.99,4097,01-11-2025
CRS10741,Instruments: Zero to Hero,Music,Instruments,Arabic,David Petrov,3.8,1559,3.9,63.0,"After Effects, 3D Modeling, Piano, Negotiation",No,Advanced,59.99,380,11-15-2023
CRS10646,Mastering Leadership in 2025,Personal Development,Leadership,Portuguese,Rahul Kim,4.2,128,5.0,3.0,"Google Ads, Piano, Guitar, Azure, Deep Learning",No,Beginner,12.99,27,2023-07-11
CRS10734,Practical Music Theory Projects,MUSIC, Music Theory ,Mandarin,Anastasia Brown,9.6,4015,4.5,160.0,"Financial Modeling, Unreal Engine, 3D Modeling, Deep Learning, After Effects",,All Levels,9.99,787,2025/10/27
CRS10557,Practical Content Marketing Projects,Marketing,Content Marketing,japanese,Aisha Zhang,7.1,2470,4.3,61.0,Agile,N,All Levels,19.99,417,27/06/2023
CRS10828,The Ultimate Web Development Course,Development,Web Development,French,John Rossi.,7.8,3873,4.5,145.0,"Docker, JavaScript, Kubernetes",yes,Advanced,79.99,342,2024/03/15
CRS10578,Mastering Music Production in 2025,Music,Music Production,Arabic,Michael Reddy,6.8,277,,15.0,"SQL, HTML/CSS, C++",yes,Intermediate,9.99,27,2023/06/19
CRS10086,Sales for Beginners,Business,Sales,japanese,  Elena Costa  ,1.5,4012,4.3,,"Unity, C++, AWS, HTML/CSS, Unreal Engine",Yes,Beginner,0.0,303,2023-06-16
CRS10243,Productivity: Zero to Hero,Personal Development,Productivity,Japanese,priya khan,6.6,7014,4.7,82.0,Networking,Yes,Beginner,79.99,775,2025/03/06
CRS10699,The Ultimate UX/UI Design Course,Design,UX/UI Design,French,Anastasia Brown,7.0,4840,4.3,132.0,"Unreal Engine, AWS, Networking, Cybersecurity Basics",No,Advanced,99.99,604,2024-05-23
CRS10160,Complete Entrepreneurship Bootcamp,Business,ENTREPRENEURSHIP,Mandarin,Olga Garcia,2.5,1611,3.5,70.0,"Financial Modeling, Guitar, Statistics, JavaScript",no,Intermediate,9.99,150,2025-07-13
CRS10525,Complete Web Development Bootcamp,Development,Web Development,German,Michael Zhang,7.0,5441,4.0,136.0,"3D Modeling, Cybersecurity Basics, Negotiation",Y,Beginner,79.99,885,2025-11-12
CRS10036,Complete Project Management Bootcamp,Business,PROJECT MANAGEMENT,Espanol,john patel,5.1,3308,5.0,65.0,"Unreal Engine, HTML/CSS, Figma, Music Theory, Statistics",No,All Levels,19.99,643,05-28-2025
CRS10541,The Ultimate Entrepreneurship Course,business,Entrepreneurship,Mandarin,Elena Kumar.,4.3,20383,4.1,,"Music Theory, Figma",Yes,Intermediate,0.0,3526,01/02/2025
CRS10171,Game Development for Beginners,Development,Game Development,German,Ahmed Novak,8.5,25766,4.6,461.0,Photoshop,No,All Levels,9.99,5827,08-29-2025
CRS10655,Mastering Productivity in 2025,personal development,Productivity,,  Noah Sharma  ,6.0,3405,3.7,,3D Modeling,No,Beginner,9.99,293,2024/01/22
CRS10743,The Ultimate Project Management Course,Business,Project Management,Mandarin,Olga Ito,7.2,141856,3.9,3790.0,"HTML/CSS, Cybersecurity Basics",,Beginner,24.99,21826,2023/04/27
CRS10735,Digital Marketing Crash Course,Marketing,digital marketing,Mandarin,Maria Sharma,3.8,4943,4.5,133.0,Kubernetes,No,Intermediate,49.99,888,10-14-2023
CRS10817,Mastering Design Tools in 2025,Design,Design Tools,English,Aarav Brown,1.2,38035,4.7,1955.0,"Azure, Figma",No,Advanced,99.99,6664,2023-11-23
CRS10096,Mastering Video Editing in 2025,photography & video,Video Editing,German,Maria Ali,13.5,7959,4.0,293.0,"Docker, Guitar",Yes,Advanced,9.99,1332,12/08/2023
CRS10564,Videography for Beginners, Photography & Video ,Videography,German,Lucia Nguyen,4.9,5151,3.7,144.0,"Python, Excel",Y,Beginner,59.99,1105,2025/03/25
CRS10241,Mastering Instruments in 2025,Music,Instruments,japanese,Liam Petrov,4.9,726,4.2,43.0,Music Theory,Yes,Advanced,19.99,170,01-14-2026
CRS10575,Advanced Music Production Masterclass,Music,Music Production,Japanese,Sofia Costa,2.3,3438,4.4,194.0,"Financial Modeling, Copywriting, Music Theory, Public Speaking",No,Intermediate,9.99,802,22/07/2024
CRS10691,Social Media Marketing Crash Course,Marketing,Social Media Marketing,Mandarin,Wanjiru Sharma.,5.4,6490,3.9,68.0,"SQL, Data Visualization, Machine Learning",No,Intermediate,49.99,1030,21/02/2025
CRS10461,SEO Crash Course,Marketing,SEO,French,  Fatima Smith  ,6.9,3575,4.0,80.0,"Kubernetes, Google Ads, Cybersecurity Basics",Yes,Beginner,34.99,223,01-14-2024
CRS10554,Music Theory Crash Course, Music ,Music Theory,German,Yusuf Khan,7.6,9097,4.6,433.0,"Video Editing, Machine Learning, C++, Python, Unity",No,All Levels,34.99,1506,2024/10/18
CRS10760,Complete Personal Finance Bootcamp,Personal Development,Personal Finance,Portuguese,John Khan,6.5,"4,464",3.9,213.0,"React, Unity, Java, Cybersecurity Basics, Networking",No,Advanced,0.0,646,03-08-2023
CRS10207,IT Certifications for Beginners,IT & Software,It Certifications,German,Michael Johnson,6.7,27260,4.6,500.0,"Node.js, SQL, Unity, Deep Learning, Kubernetes",N,Advanced,59.99,2276,2026/01/10
