Course_ID,Course_Name,Category,Subcategory,Language,Instructor,Duration_Hours,Views,Ratings,Number_of_Reviews,Skills,Skill_Count,Subtitles,Course_Level,Course_Price,Enrollment,Course_Date,Course_Year,Course_Month,Views_Outlier,Duration_Outlier
CRS10679,Mastering Entrepreneurship in 2025,Business,Entrepreneurship,Hindi,Maria Johnson,5.1,10035,3.7,131,Tableau,1,Yes,Beginner,24.99,1477,2023-05-25,2023,5,False,False
CRS10811,Complete Sales Bootcamp,Business,Sales,Mandarin,Sara Costa,4.0,4561,3.5,87,"Docker, Scrum",2,Yes,Intermediate,24.99,687,2025-01-02,2025,1,False,False
CRS10581,Instruments: Zero to Hero,Music,Instruments,Hindi,Fatima Rossi,10.0,4587,4.8,106,"Python, Kubernetes",2,No,All Levels,0.0,1137,2024-05-20,2024,5,False,False
CRS10518,The Ultimate Music Production Course,Music,Music Production,Arabic,Aisha Weber,5.6,1469,4.7,79,"Cybersecurity Basics, React, SEO, Music Theory, Node.js",5,Yes,All Levels,12.99,267,2023-10-18,2023,10,False,False
CRS10046,Graphic Design Crash Course,Design,Graphic Design,Hindi,Yusuf Zhang,3.8,5105,5.0,213,Excel,1,Yes,Beginner,19.99,996,2025-01-04,2025,1,False,False
CRS10787,Mastering Database Design in 2025,Development,Database Design,Spanish,Neha Smith,5.0,13549,3.6,751,"Music Theory, React, Piano",3,No,Beginner,19.99,694,2024-06-13,2024,6,False,False
CRS10158,Practical Videography Projects,Photography & Video,Videography,Portuguese,Sofia Singh,4.3,14222,4.7,842,"Google Ads, Java, Azure",3,Yes,All Levels,79.99,2896,2023-03-08,2023,3,False,False
CRS10673,Complete Entrepreneurship Bootcamp,Business,Entrepreneurship,English,David Nguyen,3.2,13401,4.2,281,"Copywriting, Tableau",2,No,Advanced,79.99,1040,2025-07-03,2025,7,False,False
CRS10172,Advanced Digital Marketing Masterclass,Marketing,Digital Marketing,English,Fatima Ito,5.3,5437,4.0,276,"Figma, Kubernetes",2,Yes,All Levels,59.99,1176,2023-02-11,2023,2,False,False
CRS10017,The Ultimate Game Development Course,Development,Game Development,English,Carlos Singh,12.3,3185,4.2,57,"Data Visualization, HTML/CSS, C++, Photoshop, AWS",5,No,Intermediate,34.99,751,2023-02-20,2023,2,False,False
CRS10512,Advanced Photography Basics Masterclass,Photography & Video,Photography Basics,Hindi,Anastasia Zhang,15.1,1730,4.5,31,"SEO, SQL",2,No,All Levels,24.99,259,2024-06-27,2024,6,False,True
CRS10049,The Ultimate Social Media Marketing Course,Marketing,Social Media Marketing,French,Elena Mueller,4.4,2255,4.7,54,"Node.js, JavaScript",2,No,Beginner,19.99,543,2025-06-21,2025,6,False,False
CRS10840,Career Development for Beginners,Personal Development,Career Development,Hindi,Liam Silva,3.4,295,4.2,17,"Networking, Figma, AWS, Deep Learning",4,Yes,Beginner,79.99,31,2024-11-12,2024,11,False,False
CRS10729,Practical Graphic Design Projects,Design,Graphic Design,English,Maria Nguyen,7.9,2182,4.2,0,"Git, Machine Learning, After Effects, Financial Modeling",4,Yes,Advanced,19.99,403,2025-09-07,2025,9,False,False
CRS10516,Mastering Personal Finance in 2025,Personal Development,Personal Finance,English,Olga Rossi,6.0,5947,3.9,229,AWS,1,Yes,Beginner,79.99,626,2024-12-22,2024,12,False,False
CRS10602,IT Certifications: Zero to Hero,It & Software,It Certifications,Mandarin,David Petrov,13.5,845,4.1,40,"Machine Learning, Accounting, SQL, Unreal Engine",4,No,All Levels,59.99,80,2025-11-13,2025,11,False,False
CRS10481,Social Media Marketing for Beginners,Marketing,Social Media Marketing,English,Rahul Ito,5.8,1516,4.4,61,"Excel, Power BI, Public Speaking, Machine Learning",4,No,Beginner,24.99,111,2024-08-01,2024,8,False,False
CRS10284,Practical UX/UI Design Projects,Design,Ux/Ui Design,Spanish,Thomas Nguyen,9.9,7721,4.3,106,"Java, Python",2,Yes,Beginner,9.99,476,2025-09-23,2025,9,False,False
CRS10715,The Ultimate Music Theory Course,Music,Music Theory,Japanese,Neha Singh,4.6,3246,4.3,88,"Excel, Figma, Docker, C++, Copywriting",5,Yes,All Levels,0.0,569,2025-01-31,2025,1,False,False
CRS10226,The Ultimate Sales Course,Business,Sales,German,Sofia Mueller,9.4,786,4.1,12,"Azure, Networking, Git",3,Yes,Advanced,24.99,67,2025-03-31,2025,3,False,False
CRS10027,Instruments Crash Course,Music,Instruments,Portuguese,Neha Brown,2.2,2603,4.5,76,"HTML/CSS, Guitar",2,Yes,All Levels,79.99,617,2023-02-25,2023,2,False,False
CRS10680,The Ultimate Music Theory Course,Music,Music Theory,Hindi,Priya Weber,2.9,989,3.9,49,Azure,1,Yes,Beginner,0.0,222,2025-06-05,2025,6,False,False
CRS10438,IT Certifications for Beginners,It & Software,It Certifications,Hindi,Isabella Ali,7.8,8482,4.6,393,"Figma, Networking, Scrum",3,Yes,Advanced,9.99,1377,2023-03-12,2023,3,False,False
CRS10365,Practical Instruments Projects,Music,Instruments,Portuguese,Olga Sharma,4.5,2148,3.7,125,"Financial Modeling, Agile, Figma, Video Editing",4,Yes,Advanced,79.99,498,2025-08-17,2025,8,False,False
CRS10230,Mastering Entrepreneurship in 2025,Business,Entrepreneurship,Hindi,Michael Kim,3.9,2134,4.8,117,"SEO, Agile, Accounting, Unity",4,No,All Levels,34.99,257,2023-12-09,2023,12,False,False
CRS10038,Social Media Marketing: Zero to Hero,Marketing,Social Media Marketing,English,Elena Chen,8.6,1823,3.7,95,"React, Scrum, Copywriting, Deep Learning",4,No,All Levels,49.99,206,2023-06-14,2023,6,False,False
CRS10835,Career Development for Beginners,Personal Development,Career Development,Hindi,Neha Garcia,7.0,13214,4.6,683,Java,1,Yes,Beginner,9.99,809,2024-02-14,2024,2,False,False
CRS10375,Network & Security for Beginners,It & Software,Network & Security,Hindi,Thomas Reddy,9.6,9198,4.5,157,"Data Visualization, Machine Learning, Power BI, Git",4,No,All Levels,12.99,1845,2025-07-02,2025,7,False,False
CRS10470,Business Strategy Crash Course,Business,Business Strategy,English,Daniel Diaz,4.4,10558,4.4,535,SEO,1,Yes,Beginner,0.0,1974,2023-08-06,2023,8,False,False
CRS10837,Practical Personal Finance Projects,Personal Development,Personal Finance,Portuguese,Isabella Diaz,2.8,4408,4.1,153,"3D Modeling, Excel",2,Yes,Beginner,59.99,1026,2025-07-17,2025,7,False,False
CRS10738,Web Development for Beginners,Development,Web Development,Japanese,Ahmed Brown,7.7,2250,3.8,46,"HTML/CSS, Public Speaking, Google Ads",3,No,Beginner,49.99,131,2025-09-25,2025,9,False,False
CRS10635,Practical SEO Projects,Marketing,Seo,Japanese,Emily Singh,5.6,4257,4.0,242,"Tableau, Accounting, Git",3,No,Intermediate,0.0,855,2024-04-10,2024,4,False,False
CRS10195,Mastering SEO in 2025,Marketing,Seo,English,Aisha Fernandez,9.6,31235,4.4,439,"JavaScript, HTML/CSS, Piano, Figma",4,Yes,All Levels,12.99,1938,2025-11-12,2025,11,True,False
CRS10740,Design Tools for Beginners,Design,Design Tools,Mandarin,Hiro Khan,6.0,9374,4.2,343,"Python, Tableau",2,Yes,Beginner,19.99,1526,2025-09-15,2025,9,False,False
CRS10846,Business Strategy Crash Course,Business,Business Strategy,Arabic,Wei Smith,2.7,961,4.6,11,React,1,Yes,All Levels,0.0,135,2023-09-23,2023,9,False,False
CRS10504,Complete Productivity Bootcamp,Personal Development,Productivity,Portuguese,Yusuf Rossi,7.0,4557,4.2,67,"Figma, Piano, Tableau",3,No,Intermediate,59.99,1138,2024-03-21,2024,3,False,False
CRS10839,Mastering Leadership in 2025,Personal Development,Leadership,Spanish,Rahul Petrov,7.2,1122,4.5,44,"JavaScript, Git",2,No,Beginner,99.99,225,2024-09-12,2024,9,False,False
CRS10722,Practical Leadership Projects,Personal Development,Leadership,Portuguese,Yusuf Mueller,2.5,3194,4.2,51,"C++, After Effects, Unreal Engine",3,Yes,Beginner,34.99,356,2025-03-16,2025,3,False,False
CRS10838,Complete Business Strategy Bootcamp,Business,Business Strategy,Japanese,Yusuf Ali,4.0,7030,4.1,246,"Tableau, Scrum",2,Yes,Intermediate,49.99,1633,2024-03-20,2024,3,False,False
CRS10163,Instruments: Zero to Hero,Music,Instruments,English,John Kumar,13.1,1216,4.1,59,"Cybersecurity Basics, Networking, After Effects, Machine Learning",4,No,All Levels,9.99,145,2025-01-29,2025,1,False,False
CRS10614,Content Marketing: Zero to Hero,Marketing,Content Marketing,Spanish,David Novak,3.7,5050,4.5,180,Git,1,Yes,Beginner,24.99,338,2024-12-02,2024,12,False,False
CRS10153,Mastering Leadership in 2025,Personal Development,Leadership,German,Priya Petrov,6.3,3082,4.6,163,"Networking, Data Visualization, Piano",3,No,Beginner,19.99,674,2025-02-23,2025,2,False,False
CRS10597,Productivity for Beginners,Personal Development,Productivity,French,Sofia Johnson,9.3,24087,4.2,986,"Scrum, Unity, Data Visualization, Node.js, Unreal Engine",5,Yes,All Levels,49.99,3185,2023-01-26,2023,1,True,False
CRS10708,Social Media Marketing Crash Course,Marketing,Social Media Marketing,German,Isabella Diaz,4.4,5647,4.8,78,SQL,1,Yes,Beginner,12.99,1361,2024-01-16,2024,1,False,False
CRS10659,The Ultimate Instruments Course,Music,Instruments,Japanese,Kenji Kim,3.3,14490,4.8,495,"Power BI, Music Theory, Excel",3,Yes,Beginner,19.99,1936,2026-01-16,2026,1,False,False
CRS10112,3D & Animation for Beginners,Design,3D & Animation,Mandarin,Sofia Kumar,9.0,353,3.9,20,"After Effects, Networking, Scrum",3,Yes,Advanced,9.99,61,2023-10-14,2023,10,False,False
CRS10227,Advanced Graphic Design Masterclass,Design,Graphic Design,French,Wanjiru Brown,2.1,4518,3.8,205,"Cybersecurity Basics, Python",2,Yes,All Levels,9.99,322,2025-11-24,2025,11,False,False
CRS10603,Practical UX/UI Design Projects,Design,Ux/Ui Design,French,John Sharma,3.1,9258,4.0,120,"Unreal Engine, Agile",2,No,Intermediate,49.99,705,2025-10-21,2025,10,False,False
CRS10104,Mobile Development: Zero to Hero,Development,Mobile Development,English,Yusuf Johnson,5.6,1486,4.2,24,Cybersecurity Basics,1,Yes,All Levels,9.99,93,2023-10-05,2023,10,False,False
CRS10422,UX/UI Design Crash Course,Design,Ux/Ui Design,Japanese,Michael Sharma,4.1,2571,4.6,147,"Power BI, Node.js",2,No,Intermediate,9.99,427,2023-07-07,2023,7,False,False
CRS10420,Music Production for Beginners,Music,Music Production,Japanese,Aarav Patel,5.8,309,4.7,15,Copywriting,1,Yes,All Levels,12.99,30,2023-06-12,2023,6,False,False
CRS10587,Advanced Web Development Masterclass,Development,Web Development,Spanish,Ahmed Brown,5.5,102695,4.4,3821,"Azure, Copywriting",2,Yes,Intermediate,12.99,10787,2024-02-21,2024,2,True,False
CRS10120,UX/UI Design Crash Course,Design,Ux/Ui Design,Spanish,Liam Kumar,3.6,6758,3.8,316,"Data Visualization, Copywriting, Cybersecurity Basics",3,No,Advanced,19.99,1600,2024-05-20,2024,5,False,False
CRS10054,Instruments for Beginners,Music,Instruments,English,Sofia Khan,17.8,3005,4.1,34,"Kubernetes, Unity, Figma, Negotiation, C++",5,No,Beginner,19.99,502,2023-10-24,2023,10,False,True
CRS10152,Advanced Project Management Masterclass,Business,Project Management,Hindi,Carlos Diaz,7.4,5562,4.6,65,"React, Excel, Scrum",3,Yes,All Levels,34.99,1053,2025-10-13,2025,10,False,False
CRS10404,Music Production Crash Course,Music,Music Production,Mandarin,Grace Rossi,3.3,2155,3.6,102,"Figma, After Effects, Tableau, Financial Modeling",4,No,Advanced,59.99,311,2025-11-16,2025,11,False,False
CRS10818,The Ultimate Productivity Course,Personal Development,Productivity,Japanese,Lucia Zhang,7.1,1650,4.1,37,"Tableau, Music Theory",2,Yes,Intermediate,0.0,209,2023-10-12,2023,10,False,False
CRS10208,Mastering 3D & Animation in 2025,Design,3D & Animation,Arabic,John Brown,4.9,39514,4.4,2110,"HTML/CSS, AWS",2,No,Intermediate,49.99,3602,2023-11-23,2023,11,True,False
CRS10732,Advanced Entrepreneurship Masterclass,Business,Entrepreneurship,Spanish,Daniel Ali,5.6,8090,4.3,366,"C++, Guitar",2,No,Intermediate,0.0,812,2024-10-28,2024,10,False,False
CRS10665,The Ultimate Design Tools Course,Design,Design Tools,Arabic,Ahmed Petrov,8.2,4600,3.9,190,"Docker, Kubernetes, Public Speaking, Excel, 3D Modeling",5,Yes,Intermediate,24.99,737,2024-05-28,2024,5,False,False
CRS10009,Complete UX/UI Design Bootcamp,Design,Ux/Ui Design,Hindi,Priya Patel,8.6,4858,3.9,114,"Tableau, Video Editing, Photoshop",3,Yes,All Levels,12.99,1048,2026-01-09,2026,1,False,False
CRS10786,Cybersecurity for Beginners,It & Software,Cybersecurity,Portuguese,Priya Nguyen,7.6,226,4.1,5,"Statistics, Excel, Piano, Node.js, Cybersecurity Basics",5,No,Intermediate,12.99,54,2025-04-20,2025,4,False,False
CRS10037,Advanced UX/UI Design Masterclass,Design,Ux/Ui Design,Hindi,Isabella Johnson,3.0,6841,4.3,399,"Cybersecurity Basics, Google Ads, Excel, Figma, Scrum",5,Yes,Intermediate,19.99,1660,2024-02-10,2024,2,False,False
CRS10453,IT Certifications for Beginners,It & Software,It Certifications,Spanish,Noah Nguyen,4.2,3879,4.9,90,"AWS, Accounting, React, Negotiation",4,No,Intermediate,59.99,205,2023-08-30,2023,8,False,False
CRS10254,Advanced UX/UI Design Masterclass,Design,Ux/Ui Design,Hindi,Anastasia Khan,7.4,14908,4.5,466,"Unity, Music Theory, Excel, After Effects",4,Yes,Advanced,12.99,1135,2024-07-09,2024,7,False,False
CRS10304,Practical Leadership Projects,Personal Development,Leadership,French,Emily Khan,6.2,19225,4.2,626,"Networking, Azure, AWS, Excel",4,Yes,Advanced,19.99,4748,2024-03-05,2024,3,False,False
CRS10651,Mastering Photography Basics in 2025,Photography & Video,Photography Basics,English,Isabella Diaz,10.6,13867,3.2,155,"Tableau, Financial Modeling",2,Yes,Advanced,79.99,1623,2024-05-31,2024,5,False,False
CRS10572,Advanced Entrepreneurship Masterclass,Business,Entrepreneurship,French,Isabella Ali,10.5,978,4.0,14,"Unreal Engine, AWS, Tableau, Financial Modeling",4,No,Intermediate,24.99,118,2023-01-29,2023,1,False,False
CRS10693,The Ultimate Videography Course,Photography & Video,Videography,Mandarin,Michael Kim,9.9,2536,3.8,149,Video Editing,1,Yes,Intermediate,49.99,253,2023-05-11,2023,5,False,False
CRS10629,SEO Crash Course,Marketing,Seo,Spanish,Fatima Novak,2.9,723,4.2,21,"Accounting, React",2,No,Beginner,49.99,131,2024-02-22,2024,2,False,False
CRS10263,Practical Network & Security Projects,It & Software,Network & Security,Hindi,Emily Garcia,8.9,8676,4.0,308,"Java, Deep Learning, Data Visualization, Public Speaking, Agile",5,Yes,All Levels,79.99,1614,2024-02-18,2024,2,False,False
CRS10298,Mastering Social Media Marketing in 2025,Marketing,Social Media Marketing,Japanese,Sara Fernandez,7.5,4449,4.0,78,Node.js,1,Yes,All Levels,0.0,422,2025-06-15,2025,6,False,False
CRS10415,Practical Instruments Projects,Music,Instruments,German,Fatima Sharma,14.2,1957,4.3,35,Guitar,1,Yes,Intermediate,0.0,319,2023-01-23,2023,1,False,True
CRS10151,Practical Programming Languages Projects,Development,Programming Languages,Japanese,Sofia Zhang,6.2,14097,4.5,316,"React, Python",2,Yes,Intermediate,9.99,2084,2024-02-10,2024,2,False,False
CRS10686,Advanced Cybersecurity Masterclass,It & Software,Cybersecurity,French,Olga Silva,4.7,19404,4.3,566,Financial Modeling,1,No,Beginner,24.99,1623,2025-09-03,2025,9,False,False
CRS10769,Mastering Video Editing in 2025,Photography & Video,Video Editing,English,Thomas Smith,3.0,18122,4.2,388,"Data Visualization, React",2,No,Intermediate,19.99,1117,2024-07-26,2024,7,False,False
CRS10551,Practical Finance Projects,Business,Finance,Mandarin,Maria Costa,4.1,3438,4.0,177,"Unreal Engine, Figma, Agile, Data Visualization",4,Yes,Intermediate,59.99,815,2024-05-16,2024,5,False,False
CRS10489,Advanced Programming Languages Masterclass,Development,Programming Languages,German,John Khan,4.2,714,4.5,14,"Agile, Data Visualization, Music Theory",3,Yes,Advanced,9.99,85,2023-04-21,2023,4,False,False
CRS10148,Cybersecurity: Zero to Hero,It & Software,Cybersecurity,English,Hiro Novak,5.7,36689,3.7,1869,"Machine Learning, Unity, JavaScript, Video Editing",4,Yes,All Levels,0.0,7700,2023-05-08,2023,5,True,False
CRS10147,Complete UX/UI Design Bootcamp,Design,Ux/Ui Design,Mandarin,Michael Weber,2.3,14245,4.0,218,Statistics,1,Yes,Advanced,0.0,926,2024-02-25,2024,2,False,False
CRS10630,Complete SEO Bootcamp,Marketing,Seo,English,Priya Chen,9.6,2594,4.4,131,Guitar,1,No,Intermediate,9.99,617,2023-07-25,2023,7,False,False
CRS10842,IT Certifications for Beginners,It & Software,It Certifications,Spanish,Wei Nguyen,5.2,11180,4.4,206,Piano,1,Yes,Beginner,0.0,2724,2024-06-27,2024,6,False,False
CRS10645,Practical Leadership Projects,Personal Development,Leadership,Hindi,David Kim,5.5,1327,4.1,38,"Public Speaking, HTML/CSS, Networking, Node.js",4,Yes,All Levels,12.99,79,2024-06-26,2024,6,False,False
CRS10349,Programming Languages Crash Course,Development,Programming Languages,German,Fatima Ito,4.0,6700,3.9,182,"Scrum, Networking, React, Figma",4,Yes,Intermediate,19.99,1315,2024-08-12,2024,8,False,False
CRS10464,Practical Career Development Projects,Personal Development,Career Development,Hindi,John Kumar,6.5,1390,4.3,39,"SQL, AWS, Unreal Engine, SEO, Java",5,Yes,Beginner,12.99,325,2025-03-25,2025,3,False,False
CRS10326,UX/UI Design: Zero to Hero,Design,Ux/Ui Design,Mandarin,Neha Zhang,3.3,13287,4.6,207,"Excel, Docker, JavaScript, Video Editing",4,No,All Levels,0.0,2534,2024-06-02,2024,6,False,False
CRS10187,3D & Animation: Zero to Hero,Design,3D & Animation,Mandarin,Sofia Kumar,9.8,2446,3.3,97,"C++, Piano, HTML/CSS, Power BI",4,Yes,Intermediate,59.99,264,2025-08-19,2025,8,False,False
CRS10124,Entrepreneurship for Beginners,Business,Entrepreneurship,Portuguese,Rahul Diaz,2.6,1064,3.7,34,"Git, JavaScript, Python",3,Yes,Intermediate,59.99,83,2025-11-28,2025,11,False,False
CRS10739,The Ultimate Network & Security Course,It & Software,Network & Security,Arabic,Michael Mueller,7.7,17870,4.4,0,"Machine Learning, HTML/CSS",2,No,All Levels,12.99,2449,2023-03-27,2023,3,False,False
CRS10609,Career Development Crash Course,Personal Development,Career Development,Arabic,Wanjiru Novak,6.6,417,4.3,18,"Python, Tableau, Negotiation, Figma",4,Yes,Intermediate,9.99,77,2024-07-23,2024,7,False,False
CRS10144,Practical Business Strategy Projects,Business,Business Strategy,Japanese,Grace Ito,7.7,1992,3.7,58,3D Modeling,1,Yes,Beginner,12.99,214,2025-11-08,2025,11,False,False
CRS10829,Finance Crash Course,Business,Finance,Arabic,Priya Sharma,7.8,9354,4.2,253,"JavaScript, Google Ads",2,No,Beginner,0.0,1490,2024-12-25,2024,12,False,False
CRS10198,The Ultimate Productivity Course,Personal Development,Productivity,Japanese,Noah Johnson,6.0,3673,4.1,42,"Guitar, Deep Learning, Machine Learning, Financial Modeling, Figma",5,No,Advanced,24.99,372,2025-01-08,2025,1,False,False
CRS10610,Complete Music Theory Bootcamp,Music,Music Theory,Japanese,Anastasia Fernandez,6.3,900,4.0,39,Negotiation,1,No,Advanced,59.99,161,2025-12-31,2025,12,False,False
CRS10280,Videography Crash Course,Photography & Video,Videography,French,Isabella Garcia,3.4,1865,4.0,85,"Kubernetes, Unity, Git",3,No,All Levels,79.99,423,2024-12-01,2024,12,False,False
CRS10294,Mastering Data Science in 2025,It & Software,Data Science,German,Michael Ali,5.1,7835,4.2,382,"Public Speaking, After Effects, AWS, Tableau",4,Yes,Beginner,34.99,494,2025-03-06,2025,3,False,False
CRS10401,The Ultimate Design Tools Course,Design,Design Tools,Portuguese,Michael Patel,8.3,7715,4.7,276,"Docker, Guitar, Google Ads, C++, Public Speaking",5,Yes,Advanced,9.99,922,2025-11-06,2025,11,False,False
CRS10123,Practical Videography Projects,Photography & Video,Videography,Spanish,Sofia Mueller,5.4,991,3.6,36,"Tableau, Agile, Unreal Engine, Cybersecurity Basics",4,No,All Levels,59.99,231,2023-03-17,2023,3,False,False
CRS10184,Advanced Design Tools Masterclass,Design,Design Tools,German,Emily Garcia,8.2,17362,4.8,591,"Public Speaking, Git, React",3,Yes,Beginner,0.0,1275,2023-10-11,2023,10,False,False
CRS10203,Advanced Social Media Marketing Masterclass,Marketing,Social Media Marketing,Portuguese,Aarav Costa,5.8,4499,4.8,100,Python,1,No,All Levels,59.99,1008,2026-01-26,2026,1,False,False
CRS10439,Practical Sales Projects,Business,Sales,French,Yusuf Brown,5.8,9236,4.5,431,"Kubernetes, Figma",2,Yes,Beginner,9.99,1171,2025-09-25,2025,9,False,False
CRS10247,Practical SEO Projects,Marketing,Seo,Arabic,Aarav Chen,8.0,8349,3.9,227,Music Theory,1,Yes,Advanced,0.0,2046,2024-09-07,2024,9,False,False
CRS10416,Complete Design Tools Bootcamp,Design,Design Tools,Japanese,Yusuf Singh,10.7,2851,4.3,29,"Agile, Power BI, Unreal Engine",3,Yes,All Levels,12.99,346,2024-05-26,2024,5,False,False
CRS10768,Career Development Crash Course,Personal Development,Career Development,Mandarin,Sara Mueller,4.9,14315,4.0,684,"Kubernetes, Statistics",2,No,Intermediate,49.99,1843,2025-09-28,2025,9,False,False
CRS10130,Mastering Programming Languages in 2025,Development,Programming Languages,French,Isabella Novak,4.8,3743,4.2,88,"Data Visualization, Agile, Networking, AWS",4,Yes,Beginner,12.99,669,2024-08-21,2024,8,False,False
CRS10638,Practical Video Editing Projects,Photography & Video,Video Editing,Portuguese,Aarav Johnson,3.6,6390,4.4,278,"Kubernetes, HTML/CSS, Unreal Engine",3,No,Beginner,34.99,934,2023-10-15,2023,10,False,False
CRS10403,Content Marketing Crash Course,Marketing,Content Marketing,Spanish,Maria Mueller,6.4,6051,3.4,152,Google Ads,1,No,Advanced,12.99,382,2023-03-26,2023,3,False,False
CRS10698,Mastering Photography Basics in 2025,Photography & Video,Photography Basics,Hindi,Anastasia Fernandez,4.6,1374,4.5,22,"Kubernetes, Unity, Copywriting",3,No,Beginner,99.99,87,2024-04-15,2024,4,False,False
CRS10671,Advanced Video Editing Masterclass,Photography & Video,Video Editing,French,Grace Zhang,11.0,1951,4.8,97,"Data Visualization, Power BI, Docker, Kubernetes, Negotiation",5,No,Intermediate,99.99,461,2025-02-26,2025,2,False,False
CRS10790,Mastering Digital Marketing in 2025,Marketing,Digital Marketing,Mandarin,Anastasia Singh,4.8,1021,4.5,37,"Google Ads, Docker",2,No,Beginner,99.99,192,2023-06-23,2023,6,False,False
CRS10220,Advanced Data Science Masterclass,It & Software,Data Science,Mandarin,Kenji Brown,3.2,489,3.8,6,Machine Learning,1,No,Advanced,24.99,83,2024-07-20,2024,7,False,False
CRS10642,SEO: Zero to Hero,Marketing,Seo,English,Sofia Ito,4.2,7700,4.8,237,"JavaScript, Networking, Piano",3,No,All Levels,79.99,1867,2025-11-28,2025,11,False,False
CRS10792,Social Media Marketing for Beginners,Marketing,Social Media Marketing,French,Carlos Novak,4.1,22434,4.2,767,Deep Learning,1,Yes,Intermediate,0.0,4684,2023-07-04,2023,7,True,False
CRS10656,The Ultimate Finance Course,Business,Finance,Spanish,Yusuf Reddy,2.0,16953,3.9,525,"SQL, HTML/CSS, Excel, Guitar",4,No,Beginner,19.99,2808,2024-08-19,2024,8,False,False
CRS10795,Mobile Development Crash Course,Development,Mobile Development,Portuguese,Yusuf Kumar,10.2,7102,4.7,278,"React, Data Visualization, Python, HTML/CSS, Kubernetes",5,No,Advanced,9.99,1374,2023-04-29,2023,4,False,False
CRS10625,Leadership for Beginners,Personal Development,Leadership,French,Liam Patel,2.5,2732,3.5,151,"SQL, Java, Agile",3,Yes,All Levels,0.0,148,2025-06-28,2025,6,False,False
CRS10733,Complete Database Design Bootcamp,Development,Database Design,Mandarin,Grace Khan,9.6,4219,4.2,42,"Accounting, 3D Modeling, SEO, Scrum, Photoshop",5,No,Beginner,12.99,244,2023-11-28,2023,11,False,False
CRS10669,Mastering Cybersecurity in 2025,It & Software,Cybersecurity,Mandarin,Hiro Garcia,3.6,1618,3.7,65,"C++, Excel, Scrum",3,No,Intermediate,34.99,107,2023-09-14,2023,9,False,False
CRS10387,Career Development for Beginners,Personal Development,Career Development,Arabic,David Sharma,2.5,1307,4.7,71,Unreal Engine,1,No,Beginner,99.99,178,2023-12-22,2023,12,False,False
CRS10841,Music Theory: Zero to Hero,Music,Music Theory,Spanish,Elena Ito,3.3,545,4.4,12,"Agile, Tableau",2,Yes,Advanced,12.99,124,2025-08-17,2025,8,False,False
CRS10510,Advanced Graphic Design Masterclass,Design,Graphic Design,German,Maria Costa,7.6,863,4.2,31,"Tableau, Networking",2,Yes,Beginner,99.99,79,2024-03-18,2024,3,False,False
CRS10268,Business Strategy: Zero to Hero,Business,Business Strategy,German,Emily Weber,4.0,12282,4.9,582,"Music Theory, Kubernetes, HTML/CSS, Power BI",4,Yes,Beginner,49.99,2608,2024-08-11,2024,8,False,False
CRS10713,Complete Network & Security Bootcamp,It & Software,Network & Security,German,Wanjiru Singh,3.5,5824,4.1,138,"React, JavaScript, AWS, Java",4,Yes,Beginner,49.99,1404,2025-10-13,2025,10,False,False
CRS10442,Photography Basics Crash Course,Photography & Video,Photography Basics,French,Kenji Kumar,6.0,282,4.7,4,"Statistics, Machine Learning",2,No,All Levels,19.99,62,2025-06-30,2025,6,False,False
CRS10497,Advanced Videography Masterclass,Photography & Video,Videography,Japanese,Carlos Johnson,3.2,3070,4.7,59,"C++, SQL, HTML/CSS, Guitar, Machine Learning",5,No,Beginner,9.99,200,2025-07-18,2025,7,False,False
CRS10113,Complete Entrepreneurship Bootcamp,Business,Entrepreneurship,Mandarin,John Weber,6.8,6423,4.1,263,"Accounting, Power BI, HTML/CSS, Node.js",4,Yes,All Levels,99.99,1006,2025-09-26,2025,9,False,False
CRS10233,Advanced Videography Masterclass,Photography & Video,Videography,Portuguese,Sofia Johnson,2.7,2461,4.2,27,"C++, Copywriting, Python",3,Yes,Intermediate,24.99,439,2024-08-10,2024,8,False,False
CRS10754,3D & Animation Crash Course,Design,3D & Animation,German,Priya Patel,2.9,177,3.9,9,"Python, Git, Power BI, Tableau",4,No,Advanced,59.99,10,2026-01-24,2026,1,False,False
CRS10608,Advanced IT Certifications Masterclass,It & Software,It Certifications,Mandarin,Aarav Fernandez,5.8,4325,4.6,74,After Effects,1,No,All Levels,49.99,834,2023-12-15,2023,12,False,False
CRS10374,SEO: Zero to Hero,Marketing,Seo,English,Emily Ali,10.3,2322,4.4,47,"Negotiation, Photoshop, Unity, 3D Modeling",4,Yes,Intermediate,24.99,560,2024-09-04,2024,9,False,False
CRS10850,The Ultimate Career Development Course,Personal Development,Career Development,Mandarin,Carlos Sharma,7.1,6121,4.2,340,"SQL, C++",2,No,Beginner,34.99,1081,2023-09-10,2023,9,False,False
CRS10234,Advanced Music Production Masterclass,Music,Music Production,English,Neha Kim,9.6,27467,4.9,956,"Accounting, Docker, Data Visualization, Piano, Git",5,No,Intermediate,99.99,6799,2025-03-09,2025,3,True,False
CRS10683,Mastering SEO in 2025,Marketing,Seo,Hindi,Maria Chen,4.7,2077,4.2,89,"Machine Learning, Agile, Python, Public Speaking",4,No,Advanced,99.99,416,2023-05-15,2023,5,False,False
